po_number,code_art,product_name,quantity,measurement_unit,unit_price,comment
10000800,NOTEBOOKLENOVOTHINKPAD21MM001RLMT14GEN51_49A30402,"NOTEBOOK LENOVO THINKPAD 21MM001RLM T14 GEN 5, 14” WUXGA IPS CORE ULTRA 7 155U HASTA 4.8GHZ 16GB DDR5",1,unidades,1688.0,
10000801,TARJETASFUENTEDEVOLTAJECONVERSION110V220_F69CDCDB,TARJETAS FUENTE DE VOLTAJE CONVERSION 110V-220V,8,unidades,75.0,
10000801,TARJETASFUENTEVOLTAJEREPARACIONYCONVERSI_B94072A9,"TARJETAS FUENTE VOLTAJE REPARACION Y CONVERSION 110V22OV FILTROS, DIODO ZENER, TERMICOS",2,unidades,145.0,
10000801,TARJETAREPARACIONYCONVERSION110V220VOSCI_19A81303,"TARJETA REPARACION Y CONVERSION 110V-220V OSCILADORES, DRIVE",1,unidades,190.0,
10000801,TARJETAREPARACIONYCONVERSION110V220VDISP_C38591D0,"TARJETA REPARACION Y CONVERSION 110V-220V, DISPLAY DRIVER FLEX Y OSCILADORESS",1,unidades,180.0,
10000802,CAJADECARTONL45CMXA35CMXH26CMKRAFT_BD22E97A,CAJA DE CARTON L45cm x A35cm x h26cm - KRAFT,30,unidades,8.71235,
10000802,CAJADECARTONL345CMXA23CMXH15CMKRAFT_99E9A634,CAJA DE CARTON L34.5cm x A23cm x h15cm - KRAFT,30,unidades,5.35837,
10000802,CAJADECARTONL26CMXA18CMXH16CMKRAFT_BC806D8C,CAJA DE CARTON L26cm x A18cm x h16cm - KRAFT,30,unidades,4.69357,
10000802,BOLSASPOLIETILENOA35XH50X100UND3MICRAS_D8985E6C,BOLSAS POLIETILENO A35XH50 X 100 UND - 3 MICRAS,100,unidades,2.60547,
10000802,BOLSASPOLIETILENOA20XH30X100UND3MICRAS_8854C496,BOLSAS POLIETILENO A20XH30 X 100 UND - 3 MICRAS,100,unidades,1.81418,
10000802,BOLSASPOLIETILENOA10XH20X100UND3MICRAS_5BDFB3EE,BOLSAS POLIETILENO A10XH20 X 100 UND - 3 MICRAS,100,unidades,1.56119,
10000802,ROLLOCARTONCORRUGADO155CM50KG_32225C4B,ROLLO CARTON CORRUGADO 155CM - 50KG,1,unidades,443.79488,
10000802,ZUNCHOPLÁSTICONEGRO34X9KILOSROLLO_FA497119,"ZUNCHO PLÁSTICO NEGRO 3/4"" x 9 KILOS - ROLLO",1,unidades,120.7579,
10000802,STRETCHFILMDE9X20MICRASROLLO_0AFCC000,"STRETCH FILM DE 9"" X 20 MICRAS ROLLO",8,unidades,27.82586,
10000802,RAFIAPLANACONOGRANDE_9D9658EC,RAFIA PLANA - CONO GRANDE,1,unidades,32.57734,
10000803,MANTENIMIENTOCORRECTIVODELAPTOPS2LAPTOS_7BA6EAD0,MANTENIMIENTO CORRECTIVO DE LAPTOPS 2 LAPTOS,1,unidades,280.0,
10000803,MANTENIMIENTOCORRECTIVODEPLACA_37A8769C,MANTENIMIENTO CORRECTIVO DE PLACA,1,unidades,380.0,
10000804,PSSTIE2042ESTB2KVASOLIDOLCR2045ESTABILIZ_8EB797B6,"PSSTIE2042 - ESTB 2KVA SOLIDO LCR20-4.5% - Estabilizador Elise Ieda Poder LCR20-4.5%, Solido, 2.0kVA, 220V, 4 tomas a 220VAC",1,unidades,117.0,
10000805,IMPRESORAMULTIFUNCIONALEPSONWORKFORCEPRO_CB9A2698,IMPRESORA MULTIFUNCIONAL EPSON WORKFORCE PRO WF C5810 FAX LAN/ WIFI/,1,unidades,1610.17,
10000806,SOBRELENTESCLAROSOTGCLUTE_0AA854D6,SOBRE LENTES CLAROS OTG CLUTE,2,unidades,13.5593220338983,
10000807,NOTEBOOKLENOVO83LY008SLMLEGION515IRX1015_A3003F1F,"NOTEBOOK LENOVO 83LY008SLM LEGION 5 15IRX10, 15.3” WUXGA IPS CORE I7-13650HX 2.6/4.9GHZ, 24GB DDR5-4800MHZ",1,unidades,1095.03,
10000808,SOPORTEERP4370RACKSSOPORTEMÓVILPLEGABLEL_F137378A,"SOPORTE ERP4370 - RACKS 
Soporte móvil plegable LED 42"" - 70"" 
Compatible con formatos VESA desde 200x200mm hasta 600x400mm.
Material: Tubos y planchas laminadas. 
Color: Negro. 
Incluye burbuja de nivel. 
Movimientos de giro, plegado, inclinación y nivelación. 
Permite extender la pantalla hasta 52 cms. 
Distancia mínima a pared: 7.8 cms. 
Incluye manual y accesorios de instalación (tarugos, tirafones, 4 pernos M4X20mm, 4 pernos M6X20mm, 4 pernos M8X25mm",9,unidades,67.8,
10000809,SOPORTEERP4370RACKSSOPORTEMÓVILPLEGABLEL_F137378A,"SOPORTE ERP4370 - RACKS 
Soporte móvil plegable LED 42"" - 70"" 
Compatible con formatos VESA desde 200x200mm hasta 600x400mm.
Material: Tubos y planchas laminadas. 
Color: Negro. 
Incluye burbuja de nivel. 
Movimientos de giro, plegado, inclinación y nivelación. 
Permite extender la pantalla hasta 52 cms. 
Distancia mínima a pared: 7.8 cms. 
Incluye manual y accesorios de instalación (tarugos, tirafones, 4 pernos M4X20mm, 4 pernos M6X20mm, 4 pernos M8X25mm",9,unidades,67.8,
10000810,CAMARABULLET4MPDHIPCHFW5442EZEWIZMINDLEN_1D801A12,"CAMARA BULLET 4MP DH-IPC-HFW5442E-ZE, WIZMIND, LENTE VARIFOC AL REMOTO 2.7 MM–12 MM, WDR 140DB, IR 60MT, IP67, IK10, POE",1,unidades,294.15,
10000811,CAMARA4MPDHSD5A432GBHNR32XSTARLIGHTIRWIZ_6D07EFB3,"CAMARA 4MP DH-SD5A432GB-HNR 32X STARLIGHT IR WIZSENSE PTZ POE+,IP67, IK10,SMD-PN INTERNAL DH-SD5A432GB-HNR",2,unidades,510.57,
10000812,CARGADORDEPAREDGENIUSPD20ACP20WFASTCHARG_734D6FF3,CARGADOR DE PARED GENIUS PD-20ACP 20W FAST CHARGE 1 USB-C 1,5,unidades,6.44,
10000813,CARGADORDEPAREDGENIUSPD20ACP20WFASTCHARG_734D6FF3,CARGADOR DE PARED GENIUS PD-20ACP 20W FAST CHARGE 1 USB-C 1,7,unidades,29.24,
10000814,DOITEGAS190G_1C07A190,DOITE GAS 190 G,28,unidades,30.0,
10000815,CABLEPATCHCORDPANDUITUTP28X1MBUCAT6AAZUL_ED521C98,CABLE PATCH CORD PANDUIT UTP28X1MBU CAT6A AZUL UTP 28 AWG CM/LSZH (1 METROS – 3.28FT),3,unidades,40.68,
10000815,TAPACIEGAPANDUITCMBBLXPARAPATCHPANELNEGR_8C7D7482,TAPA CIEGA PANDUIT CMBBL-X PARA PATCH PANEL NEGRA,1,unidades,1.69,
10000815,JACKPANDUITCJ6X88TGBUCAT6AAZUL_ABC6E8E2,JACK PANDUIT CJ6X88TGBU CAT. 6A AZUL,3,unidades,32.2,
10000815,CONECTORPANDUITFP6X88MTGXMPTLRJ45CAT6A_5382DDA8,CONECTOR PANDUIT FP6X88MTG-X MPTL RJ-45 CAT-6A,3,unidades,59.32,
10000816,CARGADORPORTÁTILADATAR100NEGROPARAIPHONE_D278763D,"CARGADOR PORTÁTIL ADATA R100 NEGRO PARA IPHONE, SMARTPHONE LITIO POLÍMERO (LI-POLÍMERO) - 10000MAH - 3A, 2.22A, 1.67A,",3,unidades,23.0,
10000817,CINTABROTHERTZE231NEGROSOBREBLANCO12MMX8_79D3A520,CINTA BROTHER TZE-231 NEGRO SOBRE BLANCO 12MM X 8M,1,unidades,50.85,
10000818,PAÑOMICROFIBRALISO40X40_5F187BD1,PAÑO MICROFIBRA LISO 40X40,10,unidades,5.79,
10000818,AIRECOMPRIMIDOENLATA_48F421A1,AIRE COMPRIMIDO EN LATA,4,unidades,34.74,
10000818,GUANTESDENITRILOPARAMANO_FE9952A9,GUANTES DE NITRILO PARA MANO,1,unidades,24.82,
10000818,LIMPIADORDECONTACTOSCRCX311GR_6E9C8D8D,LIMPIADOR DE CONTACTOS CRC X 311GR,2,unidades,39.44,
10000819,SERVICIODEALQUILERMANLIFTDE16MTRARTICULA_61581CB1,SERVICIO DE ALQUILER MANLIFT DE 16 MTR ARTICULADO DOS DIAS,1,unidades,1012.5,
10000819,MOVILIZACIÓNIDAYDESMOVILIZACIÓN_B61BDCE5,MOVILIZACIÓN IDA Y DESMOVILIZACIÓN,1,unidades,1000.0,
10000820,TECLADOPARALAPTOPLENOVOE570E570CE575IDIO_36819304,TECLADO PARA LAPTOP LENOVO E570 E570C E575 IDIOMA: ESPAÑOL (TIENE LA TECLA Ñ),1,unidades,110.17,
10000820,BATERIACOMPATIBLELENOVOTHINKPADE570E570C_F34CB397,BATERIA COMPATIBLE LENOVO THINKPAD E570 E570C E575 01AV418 SB10K97572,1,unidades,127.12,
10000821,MOUSELENOVO530GY50Z18987INTERFAZSENSORÓP_ECED9382,"MOUSE LENOVO 530 GY50Z18987 INTERFAZ SENSOR ÓPTICO, 1200DPI 3 BOTONES, COLOR ABISMO AZUL RESOLUCIÓN DEL SENSOR: 1200 DPI",2,unidades,9.4,
10000821,COOLERTEROSPARANOTEBOOKTE7020NHASTA1562F_1A05A77C,COOLER TEROS PARA NOTEBOOK TE7020N HASTA 15.6” 2 FAN DE 12 C,8,unidades,5.18,
10000821,COOLERTEROSTE7132NCOMPATIBLECONNOTEBOOKS_F2BBF3B5,"COOLER TEROS TE-7132N, COMPATIBLE CON NOTEBOOKS DE HASTA 15.6”, 1 FAN DE 11 CM",2,unidades,15.22,
10000822,AURICULARESCMICROFLOGITECH981000587H151S_0CF0830C,AURICULARES C/MICROF. LOGITECH 981-000587 H151 STEREO BLACK,3,unidades,42.44,
10000823,SERVICIODEALQUILERMANLIFTDE16MTRARTICULA_897166AE,SERVICIO DE ALQUILER MANLIFT DE 16 MTR ARTICULADO 01 DIA,1,unidades,381.36,
10000824,TECLADOPARALAPTOPLENOVOE570E570CE575IDIO_36819304,TECLADO PARA LAPTOP LENOVO E570 E570C E575 IDIOMA: ESPAÑOL (TIENE LA TECLA Ñ),1,unidades,110.17,
10000824,BATERIACOMPATIBLELENOVOTHINKPADE570E570C_F34CB397,BATERIA COMPATIBLE LENOVO THINKPAD E570 E570C E575 01AV418 SB10K97572,1,unidades,127.12,
10000825,CSH6CPRO4MPCÁMARADESEGURIDADEZVIZH6CPRO2_D43B21CA,CS-H6C-PRO-4MP / Cámara de seguridad Ezviz H6C PRO 2K+ Wi-F,5,unidades,152.46,
10000825,SDCG3128GBTARJETAMICROSDXCKINGSTONCANVAS_407C08D0,SDCG3128GB / Tarjeta MicroSDXC Kingston Canvas Go Plus,5,unidades,76.19,
10000826,CABLEHDMI21DE10METROSULTRAHD8KA60HZY4KA1_06CE830E,CABLE HDMI 2.1 DE 10 METROS ULTRA HD 8K A 60HZ Y 4K A 120HZ LANCOM,1,unidades,161.02,
10000827,SERVICIODEALQUILERMANLIFTDE16MTRARTICULA_4B6190C0,SERVICIO DE ALQUILER MANLIFT DE 16 MTR ARTICULADO UN DIA,1,unidades,450.0,
10000827,MOVILIZACIÓNIDAYDESMOVILIZACIÓN_B61BDCE5,MOVILIZACIÓN IDA Y DESMOVILIZACIÓN,1,unidades,1000.0,
10000828,SOPORTEPARABARRADESONIDOMONTAJEDEBAJOOEN_31F8CE34,SOPORTE PARA BARRA DE SONIDO MONTAJE DEBAJO O ENCIMA DE TELEVISORES DE 23 “- 65”,1,unidades,76.27,
10000829,CINTADEEMBALAJETRANSPARENTE2X110YD_711A054B,CINTA DE EMBALAJE TRANSPARENTE 2” X 110 YD,18,unidades,5.85,
10000829,LIGASX250GR_55E289FF,LIGAS x 250 GR,4,unidades,5.08,
10000830,JUEGODELLAVETORXTRUPER_6C708494,JUEGO DE LLAVE TORX TRUPER,1,unidades,21.19,
10000831,EON710JBLPARLANTEAMPLIFICADOBT_C30F6B77,EON- 710  JBL PARLANTE AMPLIFICADO BT,1,unidades,2372.88,
10000832,CONECTORPANDUITFP6X88MTGXMPTLRJ45CAT6A_5382DDA8,CONECTOR PANDUIT FP6X88MTG-X MPTL RJ-45 CAT-6A,2,unidades,59.32,
10000833,FACEPLATEPLACADEPLASTICODE1PUERTOHDMI21H_D5916696,FACE PLATE PLACA DE PLASTICO DE 1 PUERTO HDMI 2.1 HEMBRA A HEMBRA CON COLITA DE 15 CENTIMETROS ULTRA HD 8K A 60HZ Y 4K,1,unidades,55.08,
10000834,DRIVER48WPARAPANELOPALUXOP30120OP6060DE4_59FA57E1,DRIVER 48W PARA PANEL OPALUX OP-30120/OP-6060 DE 48W,1,unidades,3.4,
10000835,DRIVER48WPARAPANELOPALUXOP30120OP6060DE4_59FA57E1,DRIVER 48W PARA PANEL OPALUX OP-30120/OP-6060 DE 48W,1,unidades,3.4,
10000836,CABLEUUTPCAT6PANDUITNETKEYNUL6C04BUFE_CA9FE630,CABLE U/UTP CAT6 PANDUIT NETKEY NUL6C04BU-FE,3,unidades,129.0,
10000837,GABINETETRIPPLITEACTLSR12UBSMARTRACKSR12_A3C353C1,"GABINETE TRIPP-LITE ACTLSR12UB SMARTRACK SR12UB, 12U",1,unidades,403.5,
10000837,SWITCHDLINKDGS1008A8RJ45101001000MBPSMDI_2089E3C0,"SWITCH D-LINK DGS-1008A, 8 RJ-45 10/100/1000 MBPS, MDI/MDIX,",4,unidades,15.71,
10000837,SWITCHDLINKDGS1024CCAPA224RJ45LANGBEAUTO_E1EE7240,"SWITCH D-LINK DGS-1024C, CAPA 2, 24 RJ-45 LAN GBE, AUTO MDI/",1,unidades,60.49,
10000837,UPSCDPUPO11IAXONLINE3000VA3000W220VAC6SA_ED1B4F5E,"UPS CDP UPO11I(AX), ON-LINE, 3000VA, 3000W, 220VAC, 6 SALIDA",1,unidades,514.0,
10000838,SERVICIODEALQUILERDEMAQUINARIA_73FF4A79,SERVICIO DE ALQUILER DE MAQUINARIA,1,unidades,490.0,
10000838,SERVICIODEOPERADORCERTIFICADO_C7096FD5,SERVICIO DE OPERADOR CERTIFICADO,2,unidades,250.0,
10000838,SERVICIODETRANSPORTEIDAYRETORNO_F64E4BB1,SERVICIO DE TRANSPORTE IDA Y RETORNO,1,unidades,1900.0,
10000839,SERVICIODEALQUILERDEMAQUINARIA_73FF4A79,SERVICIO DE ALQUILER DE MAQUINARIA,1,unidades,490.0,
10000840,DADOTOMACORRIENTEUNIVERSAL2PTBLANCO07750_08E0E7EB,DADO TOMACORRIENTE UNIVERSAL 2P+T BLANCO 077502 LEGRAND,6,unidades,22.88,
10000841,DRIVER48WPARAPANELOPALUXOP30120OP6060DE4_59FA57E1,DRIVER 48W PARA PANEL OPALUX OP-30120/OP-6060 DE 48W,10,unidades,12.24,
10000842,PAPELFOTOCOPIAA4X75GRX500_077DE1AC,PAPEL FOTOCOPIA A4 X 75 GR X 500,60,unidades,11.53,
10000843,084623CABLEDEPODERHORIZONTAL15A250VPARAE_4601DB4D,084.623 - CABLE DE PODER HORIZONTAL 15A/250V PARA ESTERILIZADOR/INCUBADOR/ESTUFA MEMMERT MODELO E06674,1,unidades,45.9745762711864,
10000843,000016CAJADEEQUIPO_E006A6E8,000.016 - CAJA DE EQUIPO,3,unidades,46.610169491525426,
10000843,072923DISPOSITIVODEALMACENAMIENTODEDATOS_96B855CC,072.923 - DISPOSITIVO DE ALMACENAMIENTO DE DATOS USB CON SOFTWARE ATMOCONTROL,2,unidades,322.0338983050848,
10000843,098863BARRADEPROTECCIONANTIVUELCOPIXUXSX_A0EFE14D,098.863 - BARRA DE PROTECCION ANTIVUELCO P. IX/ UX/ SX B24915 MEMMERT MODELO B24915,1,unidades,22.627118644067796,
10000844,LICENCIAMICROSOFT365FAMILYLIC1YEAR_A0F92CC6,LICENCIA MICROSOFT 365 FAMILY   LIC 1YEAR,4,unidades,68.0,
10000845,ZKEX800ABOTONDESALIDAMETALICO_DF848B1C,ZK-EX800A - BOTON DE SALIDA METALICO,2,unidades,20.25,
10000846,ESTANTERIAANGULORANURADODE112X112X2MM260_94975791,ESTANTERIA ANGULO RANURADO DE 11/2 X 11/2 X 2 MM: 2.60M X 5.46M X 0.90M  12 cuerpos acoplados de : 2.60x0.90x0.45,1,unidades,2284.75,
10000846,SERVICIODEINSTALACIONINCLUYEANCLAJEINCLU_62568F0C,SERVICIO DE INSTALACION INCLUYE ANCLAJE INCLUYE ARMADO,1,unidades,381.36,
10000846,ESTANTERIAANGULORANURADODE114X114X2MMX3M_654158B5,ESTANTERIA ANGULO RANURADO DE 11/4 X 11/4 X 2 MMX 3M DE ALTURA SOPORTE PARA ANCLAJE  COLOR GRIS 7 CORTES DE 20 CM,1,unidades,25.42,
10000847,BOLSAPLASTICANEGRA20X30X100_69BB8463,BOLSA PLASTICA NEGRA 20 X 30 X 100,6,unidades,9.67,
10000847,BOLSAPLASTICANEGRA26X40CONFUELLEX100_F1F98F4F,BOLSA PLASTICA NEGRA 26 X 40 CON FUELLE X 100,6,unidades,14.51,
10000847,ESPONJAVERDECONESPONJAAMARILLA_A9026721,ESPONJA VERDE CON ESPONJA AMARILLA,7,unidades,4.76,
10000847,FRANELADEMICROFIBRA40X50CM_21EA68E6,FRANELA DE MICROFIBRA 40 X 50 CM,6,unidades,5.47,
10000847,GUANTESDELATEXPARAMANO_0598DDE3,GUANTES DE LATEX PARA MANO,3,unidades,7.05,
10000847,JABONLIQUIDOANTIBACTERIALX4LITROS_01510176,JABON LIQUIDO ANTIBACTERIAL X 4 LITROS,2,unidades,15.72,
10000847,LAVAVAJILLASLIQUIDOX1250ML_F16215D4,LAVAVAJILLAS LIQUIDO X 1250 ML,4,unidades,16.62,
10000847,LEJIAX4LITROS_9726445E,LEJIA X 4 LITROS,1,unidades,14.51,
10000847,PAÑOSABSORVENTESSCOTCHBRITEBOLSAX4_A5F73113,PAÑOS ABSORVENTES SCOTCH BRITE BOLSA X 4,6,unidades,12.1,
10000847,PAPELTOALLAGOFRADOBLANCOX6_B27842E5,PAPEL TOALLA GOFRADO BLANCO X 6,10,unidades,61.68,
10000847,QUITASARROX4LITROS_7226A45D,QUITA SARRO X 4 LITROS,1,unidades,10.7,
10000847,SERVILLETASDOBLADASX100_C87E7ECA,SERVILLETAS DOBLADAS X 100,6,unidades,6.65,
10000848,CLIPSMETALICONº1DE33MMX100_2D52FDFB,CLIPS METALICO Nº1 DE 33MM X 100,4,unidades,0.8,
10000848,CLIPMETALICON1DE50MMX100_A7B326CC,CLIP METALICO N° 1 DE 50MM X 100,8,unidades,2.51,
10000848,CUCHILLADEPLASTICOX18MM_05476A4C,CUCHILLA DE PLASTICO X 18MM,12,unidades,2.18,
10000848,FASTENER_1BBDEEC6,FASTENER,3,unidades,5.97,
10000848,FOLDERMANILATAMAÑOA4X25_2CF53C49,FOLDER MANILA TAMAÑO A4 X 25,8,unidades,6.23,
10000848,GRAPAS266X5000_C992E44B,GRAPAS 26/6 X 5000,6,unidades,3.3,
10000848,LAPICEROCOLORAZUL_1C93340B,LAPICERO COLOR AZUL,12,unidades,0.42,
10000848,LAPICEROCOLORNEGRO_E8312CAD,LAPICERO COLOR NEGRO,12,unidades,0.42,
10000848,LAPIZCONBORRADOR_372DC206,LAPIZ CON BORRADOR,12,unidades,0.33,
10000848,PEGAMENTOENBARRAX40GR_D76617CF,PEGAMENTO EN BARRA X 40 GR,6,unidades,3.2,
10000848,PILADURACELLAA_7F9EF2F1,PILA DURACELL AA,12,unidades,8.02,
10000848,PLUMONINDELEBLE23COLORNEGROGRUESO_CF69A6BB,PLUMON INDELEBLE 23 COLOR NEGRO GRUESO,24,unidades,3.43,
10000848,PLUMONPARAPIZARRAACRILICA123NEGRO_CA9214CD,PLUMON PARA PIZARRA ACRILICA 123 NEGRO,3,unidades,1.51,
10000848,PLUMONPARAPIZARRAACRILICA123AZUL_AB58FCA4,PLUMON PARA PIZARRA ACRILICA 123 AZUL,3,unidades,1.51,
10000848,PLUMONPARAPIZARRAACRILICA123ROJO_A14F1961,PLUMON PARA PIZARRA ACRILICA 123 ROJO,3,unidades,1.51,
10000848,PORTALAPICERO_0E251DBA,PORTALAPICERO,2,unidades,3.39,
10000848,RESALTADORCOLORAMARILLO_6E628F98,RESALTADOR COLOR AMARILLO,10,unidades,1.47,
10000848,SOBREMANILATAMAÑOA4X50_E3BEB6BE,SOBRE MANILA TAMAÑO A4 X 50,8,unidades,10.19,
10000848,TIJERAGRANDEDE8_B8106601,TIJERA GRANDE DE 8”,3,unidades,4.22,
10000848,TINTAPARAIMPRESORABROTHERBTD60BLACK_60A4FF5F,TINTA PARA IMPRESORA BROTHER BTD60BLACK,4,unidades,47.13,
10000849,GABINETEDEPARED22RULNWWD22U55108CMDEALTO_F62F7770,GABINETE DE PARED 22RU LNWWD 22U-55 (1.08CM DE ALTO X 60CM ANCHO X 55PROFUNDO) PIVOTEABLE - ALKO,1,unidades,198.0,
10000849,BARRADECOBRE19NACIONAL193CMDEANCHOX3MMDE_DA4AC1AA,BARRA DE COBRE 19” - NACIONAL 19” 3CM DE ANCHO X 3MM DE ESPE DE ESPESOR -NACIONAL,1,unidades,20.0,
10000850,MANGUERAANTIESTÁTICAHOSECOMPLETE3835SET_E244A588,MANGUERA ANTIESTÁTICA HOSE COMPLETE 38-3.5 SET,1,unidades,231.16,
10000850,ADAPTADORDEARTICULACIÓNJUNTA2238MAKITA_7E08829B,ADAPTADOR DE ARTICULACIÓN JUNTA 22 - 38 MAKITA,1,unidades,25.77,
10000851,TN419BKBROTHERCARTUCHODETÓNERBROTHERTN41_05D65466,TN419BK - BROTHER CARTUCHO DE TÓNER BROTHER TN-419BK LÁSER - NEGRO,1,unidades,111.86,
10000851,TN419CBROTHERCARTUCHODETÓNERBROTHERTN419_F8D22954,TN419C - BROTHER CARTUCHO DE TÓNER BROTHER TN-419C LÁSER - AZUL CIÁNICO,1,unidades,185.0,
10000851,TN419MBROTHERCARTUCHODETÓNERBROTHERTN419_E9833413,TN419M - BROTHER CARTUCHO DE TÓNER BROTHER TN-419M LÁSER - MAGENTA,1,unidades,185.0,
10000851,TN419YBROTHERCARTUCHODETÓNERBROTHERTN419_7DFA75AE,TN419Y - BROTHER CARTUCHO DE TÓNER BROTHER TN-419Y LÁSER - AMARILLO,1,unidades,185.0,
10000852,LICENCIASCSPGENERALMONTHLYSALES_D463949B,LICENCIAS CSP GENERAL MONTHLY SALES,1,unidades,27.83,
10000853,LICENCIASCSPGENERALMONTHLYSALES_D463949B,LICENCIAS CSP GENERAL MONTHLY SALES,1,unidades,36.77,
10000854,SERVICIODETRANSPORTEDECARGAANIVELNACIONA_468C0C57,SERVICIO DE TRANSPORTE DE CARGA A NIVEL NACIONAL DE LIMA  - UCAYALI (LIMA-PADRE ABAD /UCAYALI) -  70M3 TRASLADO DE EQUIPAMENTO.,1,unidades,26200.0,
10000855,SERVICIODETRANSPORTEDECARGAANIVELNACIONA_0BD5D34D,"SERVICIO DE TRANSPORTE DE CARGA A NIVEL NACIONAL DE LIMA JUNIN / RACS MONITORES, SCANERS, VITRINA",1,unidades,900.0,
10000856,14270772CAT6UUTP24AWGLSZH3CAJAX305METROS_2B525E8D,"1427077-2 - CAT6 U/UTP 24AWG LSZH-3 , CAJA X 305 METROS",1,unidades,145.2,
10000856,1375055BLJACKNETCONNECTSLCAT6RJ45AZULPAT_9531EBA5,"1375055-BL - JACK NETCONNECT,SL CAT6,RJ45, AZUL PATCH PANEL",1,unidades,3.65,
10000856,1375055BLJACKNETCONNECTSLCAT6RJ45AZULFAC_7BC8B63B,"1375055-BL - JACK NETCONNECT,SL CAT6,RJ45, AZUL FACEPLATE",1,unidades,3.65,
10000856,NPC06UVDBBL003FPATCHCORDNETCONNECTCAT6UT_59869AEA,"NPC06UVDB-BL003F - PATCH CORD NETCONNECT CAT 6 UTP CMR, AZUL, 03 PIES PATCHPANEL",1,unidades,4.06,
10000856,NPC06UVDBBL007FPATCHCORDNETCONNECTCAT6UT_75CF5289,"NPC06UVDB-BL007F - PATCH CORD NETCONNECT CAT 6 UTP CMR, AZUL, 07 PIES, FACEPLATE",1,unidades,4.88,
10000856,760249145FACEPLATES02PUERTOS_F8B22837,760249145 - FACEPLATES 02 PUERTOS,1,unidades,2.21,
10000856,111164123TAPACIEGASLSERBLANCOPARAFACEPLA_7F601744,"1-1116412-3 - TAPA CIEGA,SL SER, BLANCO PARA FACEPLATES",1,unidades,0.37,
10000857,14270772CAT6UUTP24AWGLSZH3CAJAX305METROS_2B525E8D,"1427077-2 - CAT6 U/UTP 24AWG LSZH-3 , CAJA X 305 METROS",7,unidades,145.2,
10000857,1375055BLJACKNETCONNECTSLCAT6RJ45AZULPAT_9531EBA5,"1375055-BL - JACK NETCONNECT,SL CAT6,RJ45, AZUL PATCH PANEL",50,unidades,3.65,
10000857,1375055BLJACKNETCONNECTSLCAT6RJ45AZULFAC_7BC8B63B,"1375055-BL - JACK NETCONNECT,SL CAT6,RJ45, AZUL FACEPLATE",50,unidades,3.65,
10000857,NPC06UVDBBL003FPATCHCORDNETCONNECTCAT6UT_59869AEA,"NPC06UVDB-BL003F - PATCH CORD NETCONNECT CAT 6 UTP CMR, AZUL, 03 PIES PATCHPANEL",50,unidades,4.06,
10000857,NPC06UVDBBL007FPATCHCORDNETCONNECTCAT6UT_75CF5289,"NPC06UVDB-BL007F - PATCH CORD NETCONNECT CAT 6 UTP CMR, AZUL, 07 PIES, FACEPLATE",50,unidades,4.88,
10000857,760249145FACEPLATES02PUERTOS_F8B22837,760249145 - FACEPLATES 02 PUERTOS,50,unidades,2.21,
10000857,111164123TAPACIEGASLSERBLANCOPARAFACEPLA_7F601744,"1-1116412-3 - TAPA CIEGA,SL SER, BLANCO PARA FACEPLATES",50,unidades,0.37,
10000858,TUBOCONDUITEMT1145MMDE3MTSPESADOULKPL_5985B3E8,TUBO CONDUIT EMT 1” (1.45MM) DE 3MTS PESADO UL KPL,32,unidades,15.55,
10000858,UNIONCONDUITEMT1_1A703629,UNION CONDUIT EMT 1”,50,unidades,1.36,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLB34_4ED2CCE8,CAJA CONDULET ALUMINIO SERIE 3 TIPO LB 3/4”,65,unidades,7.85,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLR34_FE2C4EB1,CAJA CONDULET ALUMINIO SERIE 3 TIPO LR 3/4”,13,unidades,7.86,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLL34_DDE1F8C0,CAJA CONDULET ALUMINIO SERIE 3 TIPO LL 3/4”,13,unidades,7.86,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLR1_B62BC8C2,CAJA CONDULET ALUMINIO SERIE 3 TIPO LR 1”,13,unidades,10.48,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLB1_C9BDAF88,CAJA CONDULET ALUMINIO SERIE 3 TIPO LB 1”,13,unidades,10.48,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLL1_99064DB9,CAJA CONDULET ALUMINIO SERIE 3 TIPO LL 1”,13,unidades,10.48,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLB2KPL_63B7DBC9,CAJA CONDULET ALUMINIO SERIE 3 TIPO LB 2” - KPL,6,unidades,36.68,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLR2_3D84317C,CAJA CONDULET ALUMINIO SERIE 3 TIPO LR 2”,6,unidades,36.68,
10000858,CAJACONDULETALUMINIOSERIE3TIPOLL2_5C75E704,CAJA CONDULET ALUMINIO SERIE 3 TIPO LL 2”,6,unidades,36.68,
10000858,CONECTORRECTOCONDUITEMT1_78F3BAED,CONECTOR RECTO CONDUIT EMT 1”,127,unidades,0.92,
10000858,ABRAZADERA2OREJASEMT34_95100CA4,ABRAZADERA 2  OREJAS EMT 3/4”,213,unidades,0.17,
